traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,year,month,day,hour,day_in_week,is_weekend
4404,No,267.22,No rain,No snow,Mostly Cloudy,Snow,snow,2017,1,9,15,0,0
4404,No,267.22,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,9,15,0,0
4404,No,267.22,No rain,No snow,Mostly Cloudy,Fog,fog,2017,1,9,15,0,0
5027,No,267.22,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,3,12,14,6,0
4510,No,267.22,No rain,No snow,Mostly Cloudy,Mist,mist,2018,1,24,11,2,0
5538,No,267.22,No rain,No snow,Mostly Cloudy,Mist,mist,2018,3,21,6,2,0
3334,No,267.23,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,2,9,19,5,0
3524,No,267.23,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,2,23,9,5,0
3524,No,267.23,No rain,No snow,Mostly Cloudy,Mist,mist,2013,2,23,9,5,0
305,No,267.24,No rain,No snow,Clear,Clear,sky is clear,2013,4,3,3,2,0
5361,No,267.24,No rain,No snow,Party Cloudy,Mist,mist,2014,1,10,7,4,0
356,No,267.24,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,30,2,2,0
267,No,267.25,No rain,No snow,Clear,Clear,sky is clear,2013,4,2,2,1,0
4459,No,267.25,No rain,No snow,Clear,Clear,sky is clear,2013,4,2,10,1,0
6366,No,267.25,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,27,15,2,0
3235,No,267.25,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,28,17,3,0
2149,No,267.25,No rain,Have snow,Mostly Cloudy,Snow,snow,2015,12,28,21,0,0
2149,No,267.25,No rain,Have snow,Mostly Cloudy,Mist,mist,2015,12,28,21,0,0
1296,No,267.254,No rain,No snow,Clear,Clear,Sky is Clear,2017,2,14,23,1,0
671,No,267.254,No rain,No snow,Clear,Clear,Sky is Clear,2017,2,15,0,2,0
368,No,267.254,No rain,No snow,Clear,Clear,Sky is Clear,2017,2,15,1,2,0
5391,No,267.26,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2012,12,6,9,3,0
5223,No,267.27,No rain,No snow,Clear,Clear,sky is clear,2016,12,22,6,3,0
5684,No,267.27,No rain,No snow,Clear,Clear,sky is clear,2017,2,10,6,4,0
2409,No,267.27,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,11,12,23,0,0
1665,No,267.28,No rain,No snow,Clear,Clear,sky is clear,2017,2,24,23,4,0
3851,No,267.28,No rain,No snow,Party Cloudy,Snow,light snow,2017,12,24,15,6,0
4802,No,267.28,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,3,19,13,1,0
1441,No,267.28,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,9,6,5,0
5019,No,267.28,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,14,13,3,0
5222,No,267.28,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,15,9,4,0
3585,No,267.28,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,19,17,0,0
3585,No,267.28,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,2,19,17,0,0
2884,No,267.28,No rain,No snow,Mostly Cloudy,Fog,fog,2018,2,27,5,1,0
2884,No,267.28,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,27,5,1,0
2884,No,267.28,No rain,No snow,Mostly Cloudy,Haze,haze,2018,2,27,5,1,0
3974,No,267.29,No rain,No snow,Clear,Clear,sky is clear,2016,12,31,19,5,0
5261,No,267.29,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,11,9,14,3,0
1895,No,267.29,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,3,17,7,5,0
3964,No,267.29,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,4,1,12,6,0
1384,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,12,31,8,5,0
6344,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,12,17,2,0
1602,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,16,22,6,0
2601,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,5,0,0
4405,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,3,6,10,3,0
2766,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,11,21,20,5,0
3096,No,267.29,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,22,21,4,0
2712,No,267.3,No rain,No snow,Clear,Clear,sky is clear,2014,4,15,5,1,0
1415,No,267.3,No rain,No snow,Clear,Clear,sky is clear,2016,1,3,22,6,0
2172,No,267.3,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,3,15,23,5,0
4403,No,267.3,No rain,No snow,Party Cloudy,Snow,light snow,2013,12,21,13,5,0
1271,No,267.3,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,4,3,23,1,0
1271,No,267.3,No rain,No snow,Mostly Cloudy,Mist,mist,2018,4,3,23,1,0
1271,No,267.3,No rain,No snow,Mostly Cloudy,Haze,haze,2018,4,3,23,1,0
5784,No,267.31,No rain,No snow,Clear,Mist,mist,2015,12,4,8,4,0
5982,No,267.31,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,12,21,7,4,0
5982,No,267.31,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,21,7,4,0
359,No,267.31,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,3,7,1,3,0
295,No,267.31,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,3,7,2,3,0
355,No,267.32,No rain,No snow,Clear,Clear,sky is clear,2013,4,4,3,3,0
5400,No,267.32,No rain,No snow,Party Cloudy,Clouds,few clouds,2014,2,18,8,1,0
904,No,267.32,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,18,23,0,0
458,No,267.32,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,19,0,1,0
335,No,267.32,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,19,3,1,0
3031,No,267.33,No rain,No snow,Party Cloudy,Clouds,few clouds,2012,11,17,8,5,0
5014,No,267.33,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,12,21,6,4,0
5014,No,267.33,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,21,6,4,0
2416,No,267.34,No rain,No snow,Clear,Clear,sky is clear,2012,12,5,21,2,0
4994,No,267.34,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,17,13,0,0
3001,No,267.34,No rain,No snow,Mostly Cloudy,Haze,haze,2013,2,9,8,5,0
345,No,267.35,No rain,No snow,Clear,Mist,mist,2018,2,14,1,2,0
5526,No,267.35,No rain,No snow,Clear,Clear,sky is clear,2018,3,14,6,2,0
6310,No,267.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,4,1,7,1,0
5473,No,267.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,1,29,6,4,0
408,No,267.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,12,28,2,2,0
2602,No,267.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,1,27,5,4,0
3450,No,267.35,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,2,19,13,0,0
3450,No,267.35,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,19,13,0,0
2819,No,267.36,No rain,No snow,Clear,Clear,sky is clear,2015,11,28,20,5,0
5324,No,267.36,No rain,No snow,Clear,Clear,sky is clear,2016,12,27,17,1,0
1732,No,267.36,No rain,No snow,Clear,Mist,mist,2017,12,10,22,6,0
4490,No,267.36,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,12,31,20,5,0
1152,No,267.36,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,7,23,3,0
3464,No,267.36,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,22,19,4,0
372,No,267.37,No rain,No snow,Clear,Clear,sky is clear,2014,3,29,4,5,0
931,No,267.37,No rain,No snow,Clear,Mist,mist,2017,12,17,6,6,0
4997,No,267.37,No rain,No snow,Clear,Haze,haze,2018,3,16,6,4,0
3225,No,267.37,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,3,2,21,3,0
991,No,267.37,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,11,23,7,3,0
1456,No,267.37,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,18,22,0,0
4535,No,267.37,No rain,No snow,Party Cloudy,Snow,light snow,2013,12,21,14,5,0
3724,No,267.37,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,11,25,12,6,0
2251,No,267.37,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,29,20,1,0
4355,No,267.37,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,1,27,10,2,0
807,No,267.38,No rain,No snow,Clear,Clear,sky is clear,2014,4,15,4,1,0
5109,No,267.38,No rain,No snow,Clear,Clear,sky is clear,2017,1,27,11,4,0
3781,No,267.38,No rain,No snow,Party Cloudy,Clouds,few clouds,2013,1,5,18,5,0
2777,No,267.38,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,12,13,20,2,0
5786,No,267.39,No rain,No snow,Clear,Clear,sky is clear,2013,3,20,15,2,0
4341,No,267.39,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,2,5,13,6,0
319,No,267.39,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,21,3,3,0
319,No,267.39,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,21,3,3,0
6756,No,267.4,No rain,No snow,Clear,Clear,sky is clear,2017,3,16,7,3,0
795,No,267.4,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,2,18,4,1,0
5325,No,267.4,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,3,25,14,1,0
365,No,267.4,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,2,18,3,1,0
803,No,267.4,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,4,0,0
2778,No,267.4,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,9,0,0
4492,No,267.4,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,8,18,3,0
1946,No,267.41,No rain,No snow,Clear,Clear,sky is clear,2012,12,5,22,2,0
3482,No,267.41,No rain,No snow,Clear,Clear,sky is clear,2013,1,5,10,5,0
2522,No,267.41,No rain,No snow,Clear,Clear,sky is clear,2017,3,13,20,0,0
910,No,267.41,No rain,No snow,Clear,Clear,sky is clear,2017,12,10,1,6,0
627,No,267.41,No rain,No snow,Clear,Clear,sky is clear,2018,2,17,5,5,0
5304,No,267.41,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,2,5,12,4,0
5510,No,267.41,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,11,8,0,0
2529,No,267.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,1,27,16,6,0
2347,No,267.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,1,27,17,6,0
3965,No,267.41,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,23,22,5,0
5600,No,267.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,15,8,4,0
3067,No,267.42,No rain,No snow,Clear,Clear,sky is clear,2016,3,1,19,1,0
5277,No,267.42,No rain,No snow,Clear,Clear,sky is clear,2016,11,21,8,0,0
4708,No,267.42,No rain,No snow,Clear,Clear,sky is clear,2017,1,14,15,5,0
4115,No,267.42,No rain,No snow,Clear,Clear,sky is clear,2017,3,13,12,0,0
809,No,267.42,No rain,No snow,Clear,Clear,sky is clear,2017,11,6,4,0,0
2906,No,267.42,No rain,No snow,Party Cloudy,Clouds,few clouds,2017,1,29,19,6,0
6068,No,267.42,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,3,20,17,2,0
853,No,267.42,No rain,No snow,Mostly Cloudy,Haze,haze,2017,12,5,4,1,0
853,No,267.42,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,5,4,1,0
6336,No,267.43,No rain,No snow,Clear,Clear,sky is clear,2018,3,12,7,0,0
5667,No,267.43,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,11,10,15,4,0
5265,No,267.43,No rain,No snow,Party Cloudy,Mist,mist,2014,1,10,8,4,0
730,No,267.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,2,9,5,5,0
3449,No,267.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,9,19,5,0
2972,No,267.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,22,20,4,0
1210,No,267.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,2,18,7,6,0
3490,No,267.43,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,2,19,14,0,0
3490,No,267.43,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,19,14,0,0
3490,No,267.43,No rain,No snow,Mostly Cloudy,Haze,haze,2018,2,19,14,0,0
5238,No,267.44,No rain,No snow,Clear,Mist,mist,2015,12,3,9,3,0
5137,No,267.44,No rain,No snow,Clear,Snow,light snow,2017,12,21,13,3,0
386,No,267.44,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,11,22,1,4,0
2950,No,267.44,No rain,No snow,Mostly Cloudy,Mist,mist,2018,3,21,5,2,0
327,No,267.44,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,3,7,3,3,0
583,Washingtons Birthday,267.44,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,0,0,0
3573,No,267.44,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,29,18,1,0
4869,No,267.44,No rain,No snow,Mostly Cloudy,Mist,mist,2018,1,11,6,3,0
4869,No,267.44,No rain,No snow,Mostly Cloudy,Haze,haze,2018,1,11,6,3,0
4869,No,267.44,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,1,11,6,3,0
3426,No,267.45,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,19,15,0,0
3426,No,267.45,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,2,19,15,0,0
4938,No,267.45,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,24,12,5,0
4938,No,267.45,No rain,No snow,Mostly Cloudy,Haze,haze,2018,2,24,12,5,0
5315,No,267.45,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,12,21,8,4,0
5315,No,267.45,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,21,8,4,0
5315,No,267.45,No rain,No snow,Mostly Cloudy,Haze,haze,2012,12,21,8,4,0
5355,No,267.45,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,28,15,0,0
3406,No,267.46,No rain,No snow,Clear,Mist,mist,2013,2,26,21,1,0
3406,No,267.46,No rain,No snow,Clear,Haze,haze,2013,2,26,21,1,0
747,No,267.46,No rain,No snow,Clear,Clear,sky is clear,2013,3,9,1,5,0
6474,No,267.46,No rain,No snow,Clear,Clear,sky is clear,2017,2,10,7,4,0
5816,No,267.46,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,2,3,15,4,0
5198,No,267.46,No rain,No snow,Mostly Cloudy,Haze,haze,2012,12,18,11,1,0
5198,No,267.46,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,18,11,1,0
4518,No,267.48,No rain,No snow,Clear,Clear,sky is clear,2017,3,15,10,2,0
285,No,267.48,No rain,No snow,Clear,Clear,sky is clear,2017,3,22,2,2,0
5349,No,267.48,No rain,No snow,Clear,Clear,sky is clear,2017,12,22,13,4,0
4876,No,267.48,No rain,No snow,Clear,Haze,haze,2018,3,9,10,4,0
4876,No,267.48,No rain,No snow,Clear,Mist,mist,2018,3,9,10,4,0
2456,No,267.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2014,3,12,22,2,0
4939,No,267.48,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,12,19,15,0,0
2699,No,267.48,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,12,25,16,2,0
6323,No,267.48,No rain,No snow,Mostly Cloudy,Mist,mist,2016,2,1,7,0,0
6323,No,267.48,No rain,No snow,Mostly Cloudy,Fog,fog,2016,2,1,7,0,0
5165,No,267.48,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,11,22,11,2,0
3998,No,267.48,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,1,30,8,0,0
3998,No,267.48,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,30,8,0,0
3358,No,267.49,No rain,No snow,Clear,Clear,sky is clear,2017,11,18,22,5,0
3565,No,267.49,No rain,No snow,Clear,Clear,sky is clear,2018,3,8,20,3,0
3350,No,267.49,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,1,27,21,5,0
2079,No,267.49,No rain,No snow,Party Cloudy,Mist,mist,2013,2,25,21,0,0
2768,No,267.49,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,2,9,20,5,0
375,No,267.49,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,2,14,1,3,0
2191,No,267.49,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,2,24,20,6,0
381,No,267.49,No rain,No snow,Mostly Cloudy,Mist,mist,2018,2,25,2,6,0
381,No,267.49,No rain,No snow,Mostly Cloudy,Haze,haze,2018,2,25,2,6,0
381,No,267.49,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,2,25,2,6,0
5824,No,267.49,No rain,No snow,Mostly Cloudy,Mist,mist,2018,4,9,8,0,0
5824,No,267.49,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,4,9,8,0,0
4429,No,267.5,No rain,No snow,Clear,Clear,sky is clear,2014,3,16,13,6,0
4693,No,267.5,No rain,No snow,Clear,Clear,sky is clear,2018,3,12,9,0,0
4751,No,267.5,No rain,No snow,Party Cloudy,Snow,light snow,2013,12,21,16,5,0
402,No,267.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,3,17,3,6,0
4823,No,267.5,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,21,9,3,0
4823,No,267.5,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,21,9,3,0
4823,No,267.5,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,1,21,9,3,0
2008,No,267.51,No rain,No snow,Clear,Clear,sky is clear,2013,3,29,5,4,0
2465,No,267.51,No rain,No snow,Clear,Clear,sky is clear,2014,2,17,19,0,0
759,No,267.51,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,12,17,1,6,0
2294,No,267.51,No rain,No snow,Party Cloudy,Snow,light snow,2017,12,21,22,3,0
6111,No,267.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,2,13,7,3,0
5160,No,267.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,12,9,16,5,0
4549,No,267.51,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,11,21,22,5,0
2584,No,267.51,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,22,22,4,0
4697,No,267.52,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,8,10,3,0
815,No,267.52,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,3,9,6,6,0
2523,No,267.53,No rain,No snow,Clear,Clear,sky is clear,2017,1,15,20,6,0
4825,No,267.53,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,2,13,12,1,0
4634,No,267.53,No rain,No snow,Party Cloudy,Snow,light snow,2013,12,21,15,5,0
4037,No,267.53,No rain,No snow,Party Cloudy,Mist,mist,2013,12,27,7,4,0
4995,No,267.53,No rain,No snow,Mostly Cloudy,Haze,haze,2013,2,7,13,3,0
245,No,267.53,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,2,0,0
324,No,267.53,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,17,3,0,0
269,No,267.53,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,18,2,1,0
5143,No,267.54,No rain,No snow,Party Cloudy,Clouds,few clouds,2018,1,18,9,3,0
455,No,267.55,No rain,No snow,Clear,Clear,sky is clear,2013,4,21,5,6,0
834,No,267.55,No rain,No snow,Clear,Clear,sky is clear,2017,11,23,6,3,0
4144,No,267.55,No rain,No snow,Clear,Clear,sky is clear,2017,12,23,16,5,0
597,No,267.55,No rain,No snow,Clear,Mist,mist,2018,2,14,0,2,0
2587,No,267.55,No rain,No snow,Clear,Clear,sky is clear,2018,3,6,22,1,0
4107,No,267.55,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,12,23,15,5,0
5529,No,267.55,No rain,No snow,Party Cloudy,Snow,light snow,2016,1,22,14,4,0
4894,No,267.55,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,23,16,5,0
6110,No,267.55,No rain,No snow,Mostly Cloudy,Mist,mist,2018,4,9,7,0,0
6110,No,267.55,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,4,9,7,0,0
4484,No,267.55,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,1,9,16,0,0
4484,No,267.55,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,9,16,0,0
3124,No,267.56,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,3,9,21,3,0
2397,No,267.56,No rain,No snow,Party Cloudy,Mist,mist,2013,12,25,12,2,0
739,No,267.56,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,12,21,4,4,0
739,No,267.56,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,21,4,4,0
739,No,267.56,No rain,No snow,Mostly Cloudy,Haze,haze,2012,12,21,4,4,0
2242,No,267.56,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,12,21,5,4,0
2242,No,267.56,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,21,5,4,0
2242,No,267.56,No rain,No snow,Mostly Cloudy,Haze,haze,2012,12,21,5,4,0
5963,No,267.57,No rain,No snow,Clear,Clear,sky is clear,2013,3,28,8,3,0
5326,No,267.57,No rain,No snow,Clear,Clear,sky is clear,2013,4,3,9,2,0
199,No,267.57,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,1,13,4,6,0
874,No,267.57,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,21,4,3,0
874,No,267.57,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,21,4,3,0
5897,No,267.57,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,14,15,3,0
5897,No,267.57,No rain,No snow,Mostly Cloudy,Haze,haze,2017,12,14,15,3,0
5592,No,267.58,No rain,No snow,Clear,Mist,mist,2015,12,4,6,4,0
5485,No,267.58,No rain,No snow,Clear,Clear,sky is clear,2016,11,21,6,0,0
396,No,267.58,No rain,No snow,Clear,Clear,sky is clear,2017,3,22,1,2,0
6838,No,267.58,No rain,No snow,Clear,Clear,sky is clear,2018,1,30,16,1,0
6104,No,267.58,No rain,No snow,Party Cloudy,Clear,sky is clear,2016,11,21,7,0,0
2687,No,267.58,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2012,12,8,8,5,0
1230,No,267.58,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,12,17,0,6,0
5751,No,267.58,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,1,18,8,3,0
3466,No,267.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,3,25,19,1,0
2773,No,267.58,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,12,21,21,3,0
829,No,267.58,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,15,4,4,0
829,No,267.58,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,15,4,4,0
829,No,267.58,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,1,15,4,4,0
6227,No,267.58,No rain,No snow,Mostly Cloudy,Mist,mist,2016,1,21,7,3,0
6227,No,267.58,No rain,No snow,Mostly Cloudy,Haze,haze,2016,1,21,7,3,0
1962,No,267.58,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,26,9,0,0
4569,No,267.58,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,1,9,17,0,0
4569,No,267.58,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,9,17,0,0
4569,No,267.58,No rain,No snow,Mostly Cloudy,Haze,haze,2017,1,9,17,0,0
6081,No,267.58,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,8,7,4,0
5430,No,267.58,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,12,14,14,3,0
4727,No,267.59,No rain,No snow,Party Cloudy,Clear,sky is clear,2017,1,14,16,5,0
6499,No,267.59,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,2,7,16,1,0
404,No,267.59,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,3,10,4,5,0
368,No,267.6,No rain,No snow,Clear,Clear,sky is clear,2013,3,13,1,2,0
371,No,267.6,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,3,2,4,5,0
4397,No,267.6,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,3,26,10,2,0
3069,No,267.6,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,6,19,1,0
2560,No,267.6,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,6,20,1,0
1501,No,267.6,Have rain,No snow,Party Cloudy,Rain,light rain,2014,1,15,22,2,0
1501,No,267.6,Have rain,No snow,Party Cloudy,Snow,light snow,2014,1,15,22,2,0
5762,No,267.61,No rain,No snow,Clear,Clear,sky is clear,2016,1,5,8,1,0
5710,No,267.61,No rain,No snow,Clear,Clear,sky is clear,2017,2,10,8,4,0
3097,No,267.61,No rain,No snow,Clear,Clear,sky is clear,2018,2,25,22,6,0
2059,No,267.61,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,1,1,10,4,0
4675,No,267.61,No rain,No snow,Party Cloudy,Haze,haze,2016,2,3,14,2,0
338,No,267.61,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,2,3,3,2,0
338,No,267.61,No rain,No snow,Mostly Cloudy,Mist,mist,2016,2,3,3,2,0
4956,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,12,30,11,4,0
312,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,1,27,2,4,0
390,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,1,27,3,4,0
827,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,1,27,4,4,0
5448,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,8,8,4,0
3030,No,267.61,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,12,9,20,5,0
584,No,267.62,No rain,No snow,Clear,Clear,sky is clear,2016,12,28,3,2,0
2649,No,267.62,No rain,No snow,Clear,Clear,sky is clear,2018,3,9,22,4,0
4900,No,267.62,No rain,No snow,Clear,Clear,sky is clear,2018,3,16,9,4,0
2704,No,267.62,No rain,No snow,Clear,Mist,mist,2018,4,9,5,0,0
4666,No,267.62,No rain,No snow,Party Cloudy,Snow,light snow,2016,12,6,11,1,0
6690,No,267.62,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,3,7,3,0
4725,No,267.62,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,6,12,1,0
5814,No,267.63,No rain,No snow,Clear,Haze,haze,2016,2,3,16,2,0
